product_id,product_category_name
6845447c5d4495dcddca6e6b494df3e7,BED BATH TABLE
c36bf06e0eb9da82511d954d8f25114c,HOUSEWARES
15f17270133dfedc0e1064782a60e374,COOL STUFF
90d6c0080350ceabdb86561709163786,CONSTRUCTION TOOLS LIGHTS
6dceb64b44142aeb9fe7397dfefae705,AUTO
ad673c1cd02b966e931f9db4fdc34791,COMPUTERS ACCESSORIES
065554bfe0244b9f5f6414f332106a21,FLOWERS
8d5ab785e6761f35bf54eca83846dd2e,FURNITURE DECOR
0a9c1eb587d41f043827b05a8b02070a,SPORTS LEISURE
8bbaacd2cacfabe138774ccbebe689f9,SPORTS LEISURE
82029e5d2411cd3a74021d94ee87d457,FIXED TELEPHONY
2d771944d4a7dc7d95d974cfe4be96ff,CHRISTMAS SUPPLIES
958cd4fc82ce0223c757f47bc9d67e23,AUTO
c37123a4ab536f2b55e1164f5759318a,COOL STUFF
aa050bcc1f43af01b044c36285bbb87c,CONSTRUCTION TOOLS CONSTRUCTION
ce4564d6cb17bf0139f4a0860565c338,HOUSEWARES
9b1954fdd0f9b4ef4ee2d267ac9de4bd,HEALTH BEAUTY
03b58043df5d7424df7eac2be2511c51,COOL STUFF
b84c4c7f1845f068f40e350865b803fa,HEALTH BEAUTY
8213da1c8eae3aa3fa5c70d87fc1581c,HOUSEWARES
f55169632cc26dde7d6f83fb5524a983,PARTY SUPPLIES
6d4c6c09abd1a1ca5f30f96341aa5555,COMPUTERS ACCESSORIES
b5a7564f1621cb776aefe6ce4e63b953,AUTO
9adf1fe77e9fd5f8d3ade939b291029c,SPORTS LEISURE
62a183c5f3895060ba1a8f1415694908,FASHION BAGS ACCESSORIES
4f74d757aae5755017f9afc37c65afa6,CONSTRUCTION TOOLS CONSTRUCTION
566837caf82af3f65421f9d9d8820a27,FURNITURE DECOR
3ba2b0de14984ce8f072c58be8d701dd,TOYS
a7ae89769bab33a607946e0fb4a9c7c9,HOUSEWARES
461f43be3bdf8844e65b62d9ac2c7a5a,WATCHES GIFTS
d3a82491c369d2be35eccefe6ae8306e,WATCHES GIFTS
7c256e07dc557658d97d070c34cde789,SPORTS LEISURE
c72edc98e7d77f0c4c04ec80730c05f5,SPORTS LEISURE
b7733895fca54f6ce4af8c29a3056680,COMPUTERS ACCESSORIES
7ce4db889dbcd395526f583dbbd40080,BED BATH TABLE
eda35b044961997f258dbd749bce05cf,COMPUTERS ACCESSORIES
4e299043dd819cc6f103f77b4bcf11eb,BED BATH TABLE
6877393202eb24747508f62474a2c1c7,HOME CONSTRUCTION
a1b99f381afecd76d7e05ebe6542bcc3,TOYS
df676834e2a38e1bf267bd85a2dc8e3a,WATCHES GIFTS
efe89e1f6cc1e32f1971afcd4d56a4b7,HEALTH BEAUTY
fa3ca099d117071049858cc82aafdcfb,SPORTS LEISURE
f565767fe2205fbf1e7c0d1c2fc5773b,STATIONERY
c93b1a2e204567ed8b8b59a99456f8c4,AUTO
bedb45388f9f994c1ce963354fd32469,SPORTS LEISURE
cfd6c873a8d86ecd3a2cc3b96fc63729,BABY
e1e932dfb67414e80b87ad97688cf2a3,TOYS
9749d8875e250b3cb65d938c46efac5a,FURNITURE DECOR
c221338cf5bbc53a58d3f15b3620e1f0,AUTO
85f2efd301728b2f8f012f776d932fa2,COOL STUFF
a3e8b232951525e76e82577bd3729173,BABY
8c90d88939a7bce735c315d9d8cd5274,PET SHOP
ab6894479165254fa26f0fbb31c53ce4,BED BATH TABLE
cf0d29a0ea1464f4c3e5594d0746c51b,TELEPHONY
4749c60e1d85abdf15d45092c5a2cde2,HOUSEWARES
6bd4d02c882f26ee1a4a2d037935382b,HOME CONSTRUCTION
fc4179aaee80873ac630e593d669256d,FASHION BAGS ACCESSORIES
9523f1a3e7db9e38d55379435bd450c9,BABY
e19ddcc85537b41f22116c8d5425ef46,FURNITURE DECOR
9a63fa9eca94ee429d997471304cb60c,PERFUMERY
28ec94b0adef9c07f96a03ec8dacf6f6,TOYS
28ce57ecf4afba85e6020ec0209cada9,COOL STUFF
615cdd12d2db03b570f68c5ac19ab026,HOME APPLIANCES
9e47ae55f9327141d2dc2cbca3317e49,CONSTRUCTION TOOLS SAFETY
5348b1bdd951b67a4d2a58992e2233ed,TELEPHONY
2a2d8268d68108112cc3e66fff9c6a7b,SPORTS LEISURE
cc6a0d67ea3d63acca23c81500670843,PARTY SUPPLIES
b000447e24e31a4d7e628ca4d0622131,TELEPHONY
a5f25345083fc9e537fe69c874886fe7,CONSTRUCTION TOOLS CONSTRUCTION
76da62260c1793eadb05355edc9fd6ee,SPORTS LEISURE
2dc2efef0bbccb4ea53e2a21cdd52dc7,BABY
47d663d481777efdbd7f947f96d76bc7,TOYS
08f7d5ada29287296d46f79ec4d397d5,HEALTH BEAUTY
ad5d8ddac19451ea0f20b6c38afc3bc1,SPORTS LEISURE
6a9f754fa948a2f0304ee2b75f801da6,TOYS
063d6951f9aa6a9c2122a9492480d9ef,FURNITURE DECOR
aef5dacb8cffba210a6e307dd01e4923,COOL STUFF
b5c9804aab5c4cfd555ebfbc609de43d,SPORTS LEISURE
71835d687609f578b92692f98ab16100,FURNITURE DECOR
6a6ac21bea0794ba578bd5614699dcf3,PERFUMERY
2b82632fc977852ca422e8bf3255912f,GARDEN TOOLS
e4a944ceb290f6743bc262b3963471e2,STATIONERY
fc2053a22dde0b067898ea436a86ec6e,BED BATH TABLE
eed8b513f23793f1d52a3baf41f38392,FOOD DRINK
8ee57a1f636eb2e009706bbdb0818ecc,HEALTH BEAUTY
0b2b7a2dbcdf63ca0044d9e9ef8aa4fa,CONSTRUCTION TOOLS SAFETY
27d089865ecb267c190122ec1feddb8a,WATCHES GIFTS
b9da2805666fccbb12f3aa73f0e94ec6,SPORTS LEISURE
77feb885b9ca6c9b64934b33e3c0e15e,GARDEN TOOLS
99867d4e33798b303108f7eeb2f91b41,PERFUMERY
01a630ec9b9f9387e5a91c1f83bd209b,FURNITURE DECOR
c23ce1a424314067b298aeca014aa15c,AUTO
03fbf722447bf7fb4a99aff40b8ede7a,MUSICAL INSTRUMENTS
8b5a201cdb79e1962baa08534f71d382,WATCHES GIFTS
5b4b8595bd33017cf3c87c8ab09c2e42,STATIONERY
deff454ecdd9cb013e9e13a32b1b41e8,AUTO
ca92f5c2276bfd491db575cd9de5a70d,FASHION SHOES
6f62dd1f280a651e3334c84c4f1d96b6,PERFUMERY
0c8862859cb952ee81428f80dc8140d9,GARDEN TOOLS
a55b43b743437ab4a7ffcfc47d2927c7,HEALTH BEAUTY
045c0f3faa3d81ff1af071e0811b2711,WATCHES GIFTS
a877b6c534fc8a71968d0c24877651e9,HOUSEWARES
7ea6e431566424822291438eddf3091a,TELEPHONY
e564a5055dc25c8f77b59bc847898184,SIGNALING AND SECURITY
bd05b9bd1dfd93e2b7c7b7e0a9acb17d,FURNITURE DECOR
f25c46ee777a6bee45ade2bec5b85c52,ELECTRONICS
f5043f8b770cb875d3157ec66f8a9dd3,TELEPHONY
a3c933b29543a2b90e9aca184ee7397a,BED BATH TABLE
be62f0c24387eae79f18265ad2a5d8cc,SPORTS LEISURE
a17986e7f2991a5f5fcbfae5639ca1cf,FOOD DRINK
f3fddc967610429e8ee3cf2d089817bf,HOUSEWARES
b56ff361e0733eebc1d010432936b706,BABY
349dcde76e42ad7a08253c7e825af897,PET SHOP
6dab56beb5263f0d554cae5c55809208,HEALTH BEAUTY
65f037a133d9ffc71164a5d69dee187e,PET SHOP
d0b746fab0f305184f317eab7547fec3,HEALTH BEAUTY
4daac62d42cfbad476c3e42791411412,FASHION BAGS ACCESSORIES
7a218e13b9e58954adb01957402cf4d1,HEALTH BEAUTY
387e781bdd254dd8821e6194af0fa8d7,HOUSEWARES
847a5815be924c5d9466f44fe78b47c1,FURNITURE DECOR
38bbdd7cf8ec37b401531aa741bf2394,TELEPHONY
4f81e9ee3504409c3c3b4a79b8a80332,TOYS
85b6cd7f57f7a06d180c93e8c74f6381,BED BATH TABLE
c0b6b3f28ce02f61610abda2a6049de7,HEALTH BEAUTY
468d0a8c1313382adf379d69bae15798,TELEPHONY
c00f76b76f52037b0fc9f71fd8a7ac10,PERFUMERY
f5980f601cc5c58c4fd5dafc2e8b10c5,HEALTH BEAUTY
ee75970e2871fe4204cf7bcdda61d08a,COMPUTERS ACCESSORIES
4c2f7da64105e3313b293f6a11950c17,BED BATH TABLE
3c516e321c28ec378c4342e1845c4332,SPORTS LEISURE
0320a1be5c5224f64bfbffa583cf03d6,ELECTRONICS
081dc33e4b9964d2ffe752a977a29998,HOME APPLIANCES
211d84789fe01a27d1e5e12a60a30c85,HEALTH BEAUTY
bd041552679986d30dd12e9cc32e3fa1,BOOKS GENERAL INTEREST
4e122118ed3917312e52ddd02a164b13,BED BATH TABLE
38add59349dc5b9c3effc6b93925cb97,FURNITURE DECOR
a0f3c43b288de04ccb40d26cf26c639d,FURNITURE DECOR
2033d09ad6c9ca9a5f3344e4846ca449,HEALTH BEAUTY
4a3b0111d9c112251e4732b44d1d118b,TELEPHONY
bf128711128b70eaa9e07df69e9a75e2,TELEPHONY
896496916bfd78848143a60e492dbcf8,FOOD
8c5de6354d95c9a3cd8243bbab60d301,BED BATH TABLE
9fc0c73ce4d0eaaead44e81eeefebeb0,SPORTS LEISURE
1d2d3b19f5c3d093d4dbccd3cd963a8f,SPORTS LEISURE
629506c6fad04664b0daf2a5105d6748,FURNITURE DECOR
e7228451ffc2ec406b400e12d315960a,ELECTRONICS
0ecaf0629e5e227413504f3892bd76ba,HOME COMFORT
979a52ea2c0c4e9e7e7e4a766d4eeda4,BED BATH TABLE
20fcf54ae3433ede318a3587bfe559c4,STATIONERY
4c27931f2ba16e902f287a9f89ed0723,HEALTH BEAUTY
4ebb7da18bd79f78995f5eb2243203e1,SPORTS LEISURE
02ee0862685e90b57cc241b7c9885f95,PERFUMERY
d275bb0f793c1f80031e1f6ae7e1ab00,BED BATH TABLE
c093ba6c37ca8fed7c9149c5b87cf405,WATCHES GIFTS
7906969207605466bf075a806a55d656,FURNITURE DECOR
4fe43f61e04cd41cadc3bebf606fe77b,CONSTRUCTION TOOLS SAFETY
9127a26242f9a9cfb2154f60f2dd5951,HEALTH BEAUTY
24fffbd0188d2b7ceb351214c514b28c,PERFUMERY
b89aa9d4a130c4556741ebc4a93d8844,SPORTS LEISURE
cd594cc360d11f5d9cb49954a618d9bd,SPORTS LEISURE
899b5d294953a6361e3f9081f052af7d,SPORTS LEISURE
cd8ae7bcd06f2f7a49f20424afa80f60,SPORTS LEISURE
9c95d0d9517c58ef69dfb739a6e387dd,FURNITURE DECOR
ac85c1f3006839a0ad6995824c497974,SPORTS LEISURE
472e40d731e031417dbd21ef8bf03f8d,COMPUTERS ACCESSORIES
3f0cf4a04c36ec00d58b827e79ad8074,TOYS
63de2743d05ab59d85caa49e49459ac1,HEALTH BEAUTY
dc6fe08afddfeb23ce334ce4cf5890eb,HEALTH BEAUTY
7fd2dfb9d85ff5f61bf8d9abf82014f6,SPORTS LEISURE
74f6667fd85d8261aef8e980f235a38b,PET SHOP
8b39be5bbb8a4585ed19cacbf4162c27,SPORTS LEISURE
3509901ff64b893ac034805e4ebc7dd6,HOUSEWARES
77ab8b22b7f8062a284b90d51735b11e,OFFICE FURNITURE
4901f0f8eba79934ba3cdfa1fbc02893,CONSTRUCTION TOOLS SAFETY
01ecf875ab885ebcae3dd2b1ccc4715f,ELECTRONICS
71218f861be8873ed7900874b9497582,FURNITURE DECOR
246aa84ea966f137a2d87ef0041fa6ef,FURNITURE DECOR
bc7cf3d66f149d2e85e57f93106201f9,BED BATH TABLE
1a4247b6eddc27c68f7995dcc68b01e2,HEALTH BEAUTY
d6678d48e432cbd4f704872edb1cf409,FURNITURE DECOR
b598f3e8cd6dedd51d454f6123a6e1e5,SPORTS LEISURE
345f6c48d7dd28adc3242eafba3592ce,HOUSEWARES
9e9bcd34c15bc1bc1e9472a8e351b526,FURNITURE DECOR
63bf9538f62d875db59d948ceaa80bbf,SPORTS LEISURE
a2f3be463c1d322c27cbe55cf03e5fda,PERFUMERY
bbb23cc68ebfaba3922a65b9c985a111,TELEPHONY
ca0934a412295c936586b99c0254e067,HEALTH BEAUTY
fcf311603fa276d415c006188e7bd070,TELEPHONY
4965fd68b4fa0cab5fca575c3b4f4b73,FASHION BAGS ACCESSORIES
14e95770921ccb6caef2e6134c182d78,COOL STUFF
9e1e3b58ffd16b2135f9508e21c75afe,FURNITURE DECOR
c98b240226f68cdb71a1b4b24d5f3843,COOL STUFF
0bfd2b8146cd034448f6e4c8ac8e47f0,COMPUTERS ACCESSORIES
9644931193891477e4863fa05363f594,DRINKS
39b5afc4814b4e72b2bfe4f4806aac25,WATCHES GIFTS
cdb8d3c880b6639a70764c6734e6bb69,HEALTH BEAUTY
c3da6347b3df112e52de0d6f9443158b,CONSTRUCTION TOOLS CONSTRUCTION
866294ab885455ed4543a8be0ddb0b99,BED BATH TABLE
e4985e03cd939f1a9f81c65e949f1688,HEALTH BEAUTY
1d52a166aed7c327a5040a26342198f1,COMPUTERS ACCESSORIES
d8737a754ac6dd6d2d255b9bae326388,TELEPHONY
af91083bde899b201798b52ae89babea,HEALTH BEAUTY
c0c17f0a42c3ebda98f5805722969aee,TELEPHONY
471e714759273827991f1746906737d1,FASHION BAGS ACCESSORIES
4c19782230ac2c3708497b730b02abe7,FOOD DRINK
c34602bed32c7b68dd5713b4abd953e8,SPORTS LEISURE
981ded16f0a16ee18baf49b12796399a,GARDEN TOOLS
cb9650b0b86415106d480099a14b9d6d,HEALTH BEAUTY
89a85fb039d401c099e30c569a6f2e07,AUTO
9f1c81345a82b501fef3164ba8c937ef,HEALTH BEAUTY
e58a56ad705cc3e02d6db9ae1a16c406,CONSTRUCTION TOOLS LIGHTS
29a42e500c8eae1e055a5ad893b46119,TOYS
e7342d120adbd81168c43c95f8bd642a,HEALTH BEAUTY
ec599713785663cb46e6cb801f28e5f8,SMALL APPLIANCES
7b0c4d9da2e7edd82a2ee63609d09c69,STATIONERY
2c2d16b60daef1f9ffb0eaec89527624,BED BATH TABLE
7cb189885a8c492d7fe0ebad09449b3c,SPORTS LEISURE
2abe5f959812799488689885a0fa4cbd,CONSOLES GAMES
20b4ef73ecadd46e16830ece8483b656,COOL STUFF
18409550226f40a1a8990fcd7e517c53,HEALTH BEAUTY
c82c977a03a931a50b77e934538a89ec,SPORTS LEISURE
98e55bdc6487be7b8c32b0eb689dcb8a,FURNITURE DECOR
4048d207d5f97fb47be6486952d641aa,ELECTRONICS
38a3986954ae656fba0263c496a8b447,BED BATH TABLE
26facbccf840188b92bcc8cb89fe1f64,CONSTRUCTION TOOLS CONSTRUCTION
7ea98051d29fdd0f6c015c6cdb4cb79f,BED BATH TABLE
83512a315006faae70055f4dac2a642e,FURNITURE DECOR
d566c6f148d426bff95179d7e2e91d61,AUTO
51930b8934b8991edff523246feb9ae7,FURNITURE DECOR
19b25267e01c8587981e55ec96673eba,COMPUTERS ACCESSORIES
45817bdb08cc2ba11a384d7428d95da9,AUTO
86ba3443f971ab0ff1381a973274f2a5,WATCHES GIFTS
d6dc2dcbb3ef25e47ef82f3c013ab820,HOME CONSTRUCTION
69383c86144a5cfa4d16a0b7dc23d69a,HEALTH BEAUTY
5477e4aa56c945c4c90faca63a98cb7a,HOUSEWARES
5dc01f0525d00d0b349bf2ff92f7d1a2,PERFUMERY
d0168e734683113fd73658071715084a,FASHION MALE CLOTHING
df56d8f81acf5a02dbe27e7f257c2029,LUGGAGE ACCESSORIES
f2bd7bc9616070cc15853ce61ab8c826,SPORTS LEISURE
4e52d603138fe095d25d2c44eb9f7c42,HOUSEWARES
8a33c55582d40e0d441c76c2990c467f,BED BATH TABLE
9835c8bfc26821647d0074e609402773,BED BATH TABLE
24176f8ec4b087d7a48e356913fdd085,FASHION BAGS ACCESSORIES
44bcb65af690208a4f3c2fc2a0773758,TOYS
1becf32f9c527bad8d88e8e6aa99f021,STATIONERY
cdb19f3ee5c8bd5e98f566e4670612da,BED BATH TABLE
8f220439e328e0c1b68510c238d07e86,AUTO
3abb0e27cb9374f334c59074d868bcbe,SPORTS LEISURE
394022f6655a84ccaf2e13389a8ec779,BABY
4af84afb6aeb941678e2c3c56ee66343,HEALTH BEAUTY
cbff74049dbad803004f05ba4197e540,COMPUTERS ACCESSORIES
9c7da616e5b3dd8100858b72e883b7a8,BED BATH TABLE
ffd2365fb8224dc66883df9351d65deb,WATCHES GIFTS
aa8d767a6316127a012fc3d16b84dc7f,MUSICAL INSTRUMENTS
b2deacef3cd033a4c5b247c4e03b1744,BED BATH TABLE
c4556419c189a626f2b0808c0e6d310c,FURNITURE DECOR
ea8b738ef7a9baaf574870d6041ebf52,HOUSEWARES
12fe5f63ed2e43c806260b2476886351,GARDEN TOOLS
1f388485320e7817bedef000d1890c0a,AUDIO
7d88ffedac5a08939ab9b5fbbc6b61ba,BABY
cf77fbd3b6f8bccc81829127933fba77,HEALTH BEAUTY
bfdf2b8f64e8464211813710134b205a,HEALTH BEAUTY
23f2ebdf4d6f7badc8bbd40af362f681,HOME CONSTRUCTION
4123c46f0ed03bdd39d7d6d94bdbec00,HEALTH BEAUTY
7c4dcc33f7e49dc0d25078b036baa162,AUTO
35914e5a38be926bea034b6ed34b8501,FASHION BAGS ACCESSORIES
dbf3e2f5d46c8f84f8af8825a2cbd8f6,AUTO
41f5f13f79496717b1d90ef30551333b,AUTO
3c0f50234e2cac5b619f358d4325be0d,STATIONERY
c59e4be236b11e5763f64785de026039,HEALTH BEAUTY
d42869d5edf603eb87c4b4cb40d11ca1,PET SHOP
3e4684507e866b7418a457863bfcd3fe,TOYS
da2d3c0905cbb6888fc1ca9a18f38ba3,COOL STUFF
985917955434700f83de118d8978d560,FASHION BAGS ACCESSORIES
f8b8f8501a0656a7ad4c52d3982b2f2e,HOUSEWARES
1490307eb0bc9c499936ad716b79ca45,AIR CONDITIONING
54a7f89b9e0013d11224b5ae0bf8b274,SPORTS LEISURE
dd42371d570cdd9aff81b02961d6bafc,FASHION SHOES
13f7fc9df5f3c16d2757b7421bc40ba7,COMPUTERS ACCESSORIES
b1ab8c16165f6d66427b01ac9b26e141,HEALTH BEAUTY
876a957a8b27aa25e5d201128eccf205,CONSTRUCTION TOOLS CONSTRUCTION
706800c6a2efb6aab86c1fe3745917f8,BED BATH TABLE
3a5bfc952a6ad85598f16e431eb7622b,CONSTRUCTION TOOLS CONSTRUCTION
37c599910c4de68c0bf1af0c6428ab1c,FURNITURE DECOR
bd0d616460e11aa700ff20780d8240e2,AUTO
fedaaeb6d54cd9772c003ec97ce92ff7,BED BATH TABLE
1d182262154abc7c75392cf645118ce6,PERFUMERY
0d60ec9cf77726af8257bc483d038a72,HOME COMFORT
64a23a999b90cc6722df6d12c2ee5bf9,HEALTH BEAUTY
b2a276c8b8261ba2c2c46bcfa1f522ee,PERFUMERY
4509f2dcb7651bc7c7fab76f3a87e700,WATCHES GIFTS
f582884ed8bb76a4b6317b8c9e966d98,HOUSEWARES
38d070104c7e27171e177d581758a90f,HEALTH BEAUTY
d9e4756491e0521cc3d0925d9d2bd0d9,MUSICAL INSTRUMENTS
2b104f2d1b2c3cc5a0cc98c1212e29c9,BABY
b91e21bfc2c8edfe31dda8ab56cc8791,HOUSEWARES
85c35088e92ac74354061edbe3de0b74,CONSTRUCTION TOOLS CONSTRUCTION
9d40080a29872ddbfe64f036de4ccdd1,HOUSEWARES
142c759524da90ea8c592f9b3b1fedb5,HOME COMFORT
a36955f15051e4fe65bdfd31b48788b1,CONSTRUCTION TOOLS SAFETY
2115a2dcb35d50b3726fbd24ab04aaa1,STATIONERY
0f4188ecc00cfd99f81763ee9725487c,FURNITURE DECOR
05431e0dd637e910dd67d7ad823e8437,OFFICE FURNITURE
a85fa7ea0b6ca7f780ad3034bf943070,LUGGAGE ACCESSORIES
3de040f7129e3e1aa3a1fd1d6c1f9f2d,STATIONERY
d1eea738a68140149b595ee5cd0e9434,TELEPHONY
8b8191f9283cd3c98fa9b37a0b0f99ef,PERFUMERY
d3a386ad58b99f0ddcc216ed9efb03c3,BED BATH TABLE
140568dfbaaf1a45e378cb87a346c91e,HOUSEWARES
366980848ec5025f19199579ff57bd6d,CONSTRUCTION TOOLS CONSTRUCTION
acb9adf09c2067284e67a72f46cc17cf,BED BATH TABLE
f075897551d47345068c1d90ed454fe1,AGRO INDUSTRY AND COMMERCE
4c8fae70c244a7ff63b9c1f73fb0a987,CONSTRUCTION TOOLS CONSTRUCTION
46ead842b29537e02adb2ef48b03b01b,HOME CONSTRUCTION
9c7ce59c96e74dfdfc51f13a4a6c3869,WATCHES GIFTS
b3d0dc381a72d9d125dcb88e31a3e00c,GARDEN TOOLS
d73a7e3009d1b8f498a0ffd3e8ae6565,BED BATH TABLE
ba7222211fd7b69689ab84024518e155,STATIONERY
19421075ae0b585f2dc13ff149e2119d,SPORTS LEISURE
a38b238734207eeb0388676235cf56ec,WATCHES GIFTS
825ec0968cc8bc32096c6a91e2bbe125,SPORTS LEISURE
1fa0405a3e10af836278d7667629623e,WATCHES GIFTS
24aaea2bb541cc5d78141f2bc053cd37,WATCHES GIFTS
16cb37c8d7713ae295b4c1a92a3f338c,PERFUMERY
31d22f91c17551712034a105e70ab838,FURNITURE DECOR
e5196a46c6c0e0874d6e41ed149dcf20,BED BATH TABLE
369d0f92fe7f4588530a8fb9a1d7019d,ELECTRONICS
ecf11081ba69df87eeaa46e5c3de564e,HOUSEWARES
3a0a3519bcf5912cff87d401e007c5db,COOL STUFF
0cb255418b89587f063171ca707b85e7,CONSTRUCTION TOOLS CONSTRUCTION
e2d13b6570070d36a9996b74e3eb190f,AUTO
1585efae0c3719cefae4c6b411f07fb6,FURNITURE LIVING ROOM
7db0be610d29a1eef23666fd3da04544,BED BATH TABLE
a8a6407563f042ecbfd5e63dca6453c5,BED BATH TABLE
5c67f41a8b8f3ca4b29c6709498f96c7,HEALTH BEAUTY
720ebc8cf4ff92f142d18b2cc3615ec3,COMPUTERS ACCESSORIES
4f2fc8cdef58f68813e6c93a314b6ec3,SPORTS LEISURE
1aaf6070d787633a51243dcd6efa127b,LUGGAGE ACCESSORIES
0963fc9330f54245d1aa396893591037,HEALTH BEAUTY
bb48c8fda6bcf73c9a0178fd1a1a366d,BED BATH TABLE
247b2f886148b431daa66061b43dd078,TELEPHONY
e03f15d18d2bd7da2bf129890fadd8db,BED BATH TABLE
e8a1dffbef0392ef084cca41655a13d1,CONSTRUCTION TOOLS CONSTRUCTION
ee0c1cf2fbeae95205b4aa506f1469f0,PERFUMERY
cea1262b2dd1dd56c1b4f1f1c19b14d4,HOME APPLIANCES
fd55ab8af788f6bba621cd37a8701889,SPORTS LEISURE
5b8423dc7f23089c9c59c5d140eb5a1c,TOYS
11bbef4e2a44601d9dd471aa1fb433e6,HEALTH BEAUTY
ebc54f7936d9bcdc7f5dff7986d4f789,HOME CONSTRUCTION
15cd17d090c2d99322fbbe56d7571fb6,FURNITURE DECOR
a929e5cc2191b78c668771531cb7d277,SPORTS LEISURE
9295e6204ae4b6e0948ab60d4ee304f7,COOL STUFF
87de61f4132195b028aa9453616116cc,AUTO
5ad86ef8dc129fabfd8b952ad4dbf483,FURNITURE DECOR
24bf010d82955430eeea5ed7643711c7,SPORTS LEISURE
74f5b185b9ae404c59b0dfca346379c9,WATCHES GIFTS
1e662f768907b55013557beb5ccfbeaa,TELEPHONY
484970ea2647dc058e9c81ca31e65ce9,BABY
f444092e1a9f9dedb91cf0717d6c4cff,AUTO
ed6d2fe9a24cfdfd0f4c40094db5145b,BOOKS GENERAL INTEREST
ff5bdcc63751127e726cb69cff0cb5de,HOUSEWARES
31aaae9f2af6869bff6b8cbbaf195e65,HOUSEWARES
7945bb528c42095fccdf46321742afce,HOUSEWARES
2031ee6574c322f4e3be624d8433052d,AUTO
f8e02d03ec6d8976eb802198aab5b4bd,FURNITURE DECOR
f7ee078cfab4ad9144e1d75fd0258c5b,PERFUMERY
138059a996d59a87553da752d48cc130,HOUSEWARES
75a47765c76d844336312e1fe832184e,BED BATH TABLE
542b3d80712d51eefe3a3cd1c5f4e8fe,COOL STUFF
85164bed8643cab6d655ed0643bd9613,AUTO
1e1a186a03f0d98268516827690d4fd2,BABY
689b01074243aeee72049c8da42d2e22,TOYS
d4da317ad85015e956ee18ef11fc60f5,COMPUTERS ACCESSORIES
03e4e6709b7d6415746769c0bc3e9131,TOYS
daafec509b3be08be40be8318dcd1b79,BED BATH TABLE
1f24b46fe73e9c77bfdf756f69f3ea8b,FASHION BAGS ACCESSORIES
0a311a14cbefde1a7b83f0b7ed99c422,HOUSEWARES
7374fc6499912f1f91f7cc2bbddb0869,MUSICAL INSTRUMENTS
4e1346d7b7e02c737a366b086462e33e,BED BATH TABLE
95e35900a686aeaa02fac4e06350ecbb,SPORTS LEISURE
9206d854259f0baf2b1c76d63c04e673,HOME CONSTRUCTION
9e2ee57a77fedecd33b6914e9cf61199,HEALTH BEAUTY
b8d157185e5abaabd9244275aca22a7f,FASHION BAGS ACCESSORIES
310b993294194cea025dcc9c23637b62,HOUSEWARES
6c3effec7c8ddba466d4f03f982c7aa3,CONSOLES GAMES
8e96968cb84d255da9c325f3906909ad,BOOKS TECHNICAL
2c36bd802c645850497100e08f9dfc80,HEALTH BEAUTY
90ba60817ac3ba85da42f002b2eb1360,BED BATH TABLE
d01c8040e9da57814b24757884d840db,WATCHES GIFTS
e357a8646a17191f03fd9f833a0fa29b,FURNITURE DECOR
a6f449f6257f26e556013151cee46b4b,STATIONERY
106686a363064e034fee1344220be7bf,LUGGAGE ACCESSORIES
7161466081eb75dbc357bd171fa5e94e,FURNITURE DECOR
e5bd4928528bfa0551202a5e1dfbd3d3,TELEPHONY
7d2e5a2c70a96151cd14274d426589d5,OFFICE FURNITURE
d1180aba69fb6030500e0f31034779e3,BED BATH TABLE
4228398e19ac96e84e14924449bac556,TOYS
e4f3a10338ad9594098e83015a3a7c6b,FURNITURE DECOR
e316e505ab5f17bb7fcfed3dcff53a3e,AUTO
b43ceb87eafb3eb7ceab88d9dd8645af,BABY
d357105bd504c78d8470ffd247747eab,HEALTH BEAUTY
f4a2e2f1cf569d9cee134511bdd0f969,COMPUTERS ACCESSORIES
eb883e95b710f252cb15d0fb41d8bbe9,SIGNALING AND SECURITY
d97c5487557a0aca3250d1d02b05a72e,AUTO
758acc685222455688ff4b46d5f5dfd6,FURNITURE DECOR
0f3777229e40207d248acfd6e1f716b6,SPORTS LEISURE
6c5b27706c0796f8eefd847f9bc02be3,COMPUTERS ACCESSORIES
741ab0ea9712d54a420f0a347ce71613,WATCHES GIFTS
ca4b7ea1410f94107b9c97b09a6d4182,BABY
708695ee28aeef6c879a6c9d5f5269de,STATIONERY
51f876eb62be778c757503cf7f8a3b74,HEALTH BEAUTY
7bd4adb5f860206e946bf3c575c1a4fe,FASHION BAGS ACCESSORIES
e1b7112bffdaa21bd9b003dc3238f58f,FOOD DRINK
a233e06dacf6de1293acf72ab6e9fe52,HOUSEWARES
c0b530b460b26961dd375e84c48377fa,SPORTS LEISURE
87a9ce65cf1cfe4f8a81d3c25f0b8874,SPORTS LEISURE
9a31d1755410172ded96acb8fd59ba02,CONSOLES GAMES
b35d60271c8d79aaf431cc378fbf92c3,WATCHES GIFTS
d66c729cd3b64c98515a18898c6b65c3,HOME APPLIANCES
b52af48deef5c1fb35c99248a5269973,COOL STUFF
25a2985f8f3f93ddf1c1d26847658dad,COMPUTERS ACCESSORIES
58db79da5975332e9006ec0fca77226f,AUTO
a1c4fe3ca474066396d42c07b0194fb0,BED BATH TABLE
900d210e9ea6ee40dd0290df76bde9fc,HOME APPLIANCES
f74ed500ab93d12ce3fbc611474d89af,STATIONERY
d95cb21837d0498ccfa0943b03808f79,ELECTRONICS
